Dist Code,Year,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha)
213,2016,Uttar Pradesh,Jalaun,0.42,0.65,1552.13,147.43,547.85,3716.05,0.0,0.0,0.0
213,2017,Uttar Pradesh,Jalaun,0.27,0.34,1264.93,160.36,581.17,3624.09,0.0,0.0,0.0
214,2010,Uttar Pradesh,Hamirpur,0.22,0.25,1136.36,162.51,337.05,2074.03,0.0,0.0,0.0
214,2011,Uttar Pradesh,Hamirpur,0.14,0.19,1357.14,177.67,442.34,2489.67,0.0,0.0,0.0
214,2012,Uttar Pradesh,Hamirpur,0.16,0.29,1812.5,184.52,463.6,2512.46,0.0,0.0,0.0
214,2013,Uttar Pradesh,Hamirpur,0.13,0.24,1846.15,186.24,427.91,2297.63,0.0,0.0,0.0
214,2014,Uttar Pradesh,Hamirpur,0.05,0.09,1800.0,182.93,239.95,1311.7,0.0,0.0,0.0
214,2015,Uttar Pradesh,Hamirpur,0.09,0.1,1111.11,121.11,189.44,1564.2,0.0,0.0,0.0
214,2016,Uttar Pradesh,Hamirpur,0.2,0.35,1778.89,209.21,597.64,2856.66,0.0,0.0,0.0
214,2017,Uttar Pradesh,Hamirpur,0.08,0.15,1948.05,161.51,440.68,2728.57,0.0,0.0,0.0
215,2010,Uttar Pradesh,Banda,53.92,60.55,1122.96,202.34,363.06,1794.31,0.0,0.0,0.0
215,2011,Uttar Pradesh,Banda,64.3,90.48,1407.15,209.27,459.34,2194.96,0.0,0.0,0.0
215,2012,Uttar Pradesh,Banda,58.32,99.95,1713.82,208.0,473.51,2276.49,0.0,0.0,0.0
215,2013,Uttar Pradesh,Banda,66.51,120.09,1805.59,216.46,414.28,1913.89,0.0,0.0,0.0
215,2014,Uttar Pradesh,Banda,58.56,94.68,1616.8,206.19,198.87,964.5,0.0,0.0,0.0
215,2015,Uttar Pradesh,Banda,57.82,66.82,1155.66,82.79,98.95,1195.19,0.0,0.0,0.0
215,2016,Uttar Pradesh,Banda,73.75,131.0,1776.22,246.94,616.45,2496.38,0.0,0.0,0.0
215,2017,Uttar Pradesh,Banda,60.72,118.86,1957.57,208.72,495.11,2372.11,0.0,0.0,0.0
216,2010,Uttar Pradesh,Varanasi,184.99,454.49,2456.84,212.62,572.8,2694.01,0.0,0.0,0.0
216,2011,Uttar Pradesh,Varanasi,179.82,458.49,2549.72,215.03,611.59,2844.21,0.0,0.0,0.0
216,2012,Uttar Pradesh,Varanasi,174.38,465.76,2670.95,219.42,655.35,2986.74,0.0,0.0,0.0
216,2013,Uttar Pradesh,Varanasi,187.12,472.72,2526.29,219.96,589.23,2678.81,0.0,0.0,0.0
216,2014,Uttar Pradesh,Varanasi,174.44,467.59,2680.52,212.11,341.32,1609.17,0.0,0.0,0.0
216,2015,Uttar Pradesh,Varanasi,187.87,504.19,2683.72,215.08,460.91,2142.97,0.0,0.0,0.0
216,2016,Uttar Pradesh,Varanasi,196.4,526.55,2681.03,216.15,677.55,3134.62,0.0,0.0,0.0
216,2017,Uttar Pradesh,Varanasi,194.46,573.42,2948.8,230.27,797.84,3464.76,0.0,0.0,0.0
217,2010,Uttar Pradesh,Mirzpur,116.45,216.54,1859.51,151.04,317.7,2103.42,0.0,0.0,0.0
217,2011,Uttar Pradesh,Mirzpur,125.91,266.41,2115.88,152.0,342.55,2253.62,0.0,0.0,0.0
217,2012,Uttar Pradesh,Mirzpur,124.5,282.22,2266.83,151.59,371.17,2448.51,0.0,0.0,0.0
217,2013,Uttar Pradesh,Mirzpur,111.94,253.45,2264.16,155.38,384.3,2473.29,0.0,0.0,0.0
217,2014,Uttar Pradesh,Mirzpur,110.56,240.11,2171.76,156.13,292.35,1872.48,0.0,0.0,0.0
217,2015,Uttar Pradesh,Mirzpur,126.61,209.26,1652.79,149.12,253.68,1701.18,0.0,0.0,0.0
217,2016,Uttar Pradesh,Mirzpur,123.77,325.32,2628.42,154.54,410.15,2654.06,0.0,0.0,0.0
217,2017,Uttar Pradesh,Mirzpur,123.58,321.45,2601.1,148.82,406.61,2732.25,0.0,0.0,0.0
218,2010,Uttar Pradesh,Jaunpur,144.03,300.61,2087.13,209.95,599.88,2857.25,0.0,0.0,0.0
218,2011,Uttar Pradesh,Jaunpur,145.19,325.06,2238.86,209.64,668.28,3187.75,0.0,0.0,0.0
218,2012,Uttar Pradesh,Jaunpur,147.19,343.97,2336.91,210.45,655.14,3113.04,0.0,0.0,0.0
218,2013,Uttar Pradesh,Jaunpur,149.52,342.39,2289.93,210.67,602.94,2862.01,0.02,0.01,500.0
218,2014,Uttar Pradesh,Jaunpur,140.43,338.99,2413.94,209.45,405.49,1935.98,0.0,0.0,0.0
218,2015,Uttar Pradesh,Jaunpur,143.9,253.26,1759.97,219.05,582.89,2660.99,0.0,0.0,0.0
218,2016,Uttar Pradesh,Jaunpur,153.46,359.4,2342.0,206.88,668.23,3230.0,0.0,0.0,0.0
218,2017,Uttar Pradesh,Jaunpur,157.28,362.68,2306.0,207.67,735.15,3540.0,0.0,0.0,0.0
219,2010,Uttar Pradesh,Ghazipur,149.9,315.09,2102.0,172.02,464.67,2701.26,0.0,0.0,0.0
219,2011,Uttar Pradesh,Ghazipur,148.84,340.25,2286.01,172.76,485.56,2810.6,0.0,0.0,0.0
219,2012,Uttar Pradesh,Ghazipur,149.18,348.62,2336.91,174.61,501.74,2873.49,0.0,0.0,0.0
219,2013,Uttar Pradesh,Ghazipur,148.9,318.04,2135.93,174.04,457.0,2625.83,0.0,0.0,0.0
219,2014,Uttar Pradesh,Ghazipur,136.67,294.26,2153.07,175.21,309.38,1765.77,0.0,0.0,0.0
219,2015,Uttar Pradesh,Ghazipur,154.41,334.3,2165.02,193.11,460.78,2386.1,0.0,0.0,0.0
219,2016,Uttar Pradesh,Ghazipur,147.67,317.05,2147.0,180.11,577.94,3208.9,0.0,0.0,0.0
219,2017,Uttar Pradesh,Ghazipur,154.82,384.25,2482.0,166.21,494.15,2973.0,0.0,0.0,0.0
220,2010,Uttar Pradesh,Ballia,115.98,221.93,1913.52,139.32,408.94,2935.26,0.0,0.0,0.0
220,2011,Uttar Pradesh,Ballia,116.37,295.63,2540.43,136.35,443.13,3249.94,0.0,0.0,0.0
220,2012,Uttar Pradesh,Ballia,112.17,244.3,2177.94,135.9,459.03,3377.7,0.0,0.0,0.0
220,2013,Uttar Pradesh,Ballia,118.0,261.96,2220.0,137.86,395.89,2871.68,0.0,0.0,0.0
220,2014,Uttar Pradesh,Ballia,122.46,251.91,2057.08,141.82,321.8,2269.07,0.0,0.0,0.0
220,2015,Uttar Pradesh,Ballia,115.76,196.1,1694.02,139.2,376.86,2707.33,0.0,0.0,0.0
220,2016,Uttar Pradesh,Ballia,115.91,276.56,2386.0,137.66,542.43,3940.22,0.0,0.0,0.0
220,2017,Uttar Pradesh,Ballia,115.87,290.02,2503.0,136.89,495.07,3616.48,0.0,0.0,0.0
221,2010,Uttar Pradesh,Gorakhpur,319.9,672.53,2102.31,337.28,1024.99,3038.99,0.0,0.0,0.0
221,2011,Uttar Pradesh,Gorakhpur,320.33,729.07,2276.0,341.7,1036.73,3034.04,0.0,0.0,0.0
221,2012,Uttar Pradesh,Gorakhpur,316.05,749.79,2372.38,344.61,1103.37,3201.79,0.0,0.0,0.0
221,2013,Uttar Pradesh,Gorakhpur,311.9,760.63,2438.7,339.39,1118.82,3296.56,0.0,0.0,0.0
221,2014,Uttar Pradesh,Gorakhpur,318.4,744.0,2336.68,342.58,692.9,2022.59,0.0,0.0,0.0
221,2015,Uttar Pradesh,Gorakhpur,320.34,628.4,1961.67,343.98,884.12,2570.27,0.0,0.0,0.0
221,2016,Uttar Pradesh,Gorakhpur,318.29,702.75,2207.85,340.3,1222.98,3593.81,0.0,0.0,0.0
221,2017,Uttar Pradesh,Gorakhpur,319.73,805.12,2518.15,337.69,1330.08,3938.81,0.0,0.0,0.0
222,2010,Uttar Pradesh,Deoria,255.54,550.05,2152.5,264.59,776.38,2934.28,0.0,0.0,0.0
222,2011,Uttar Pradesh,Deoria,254.83,583.62,2290.23,273.49,838.0,3064.1,0.0,0.0,0.0
222,2012,Uttar Pradesh,Deoria,264.66,622.76,2353.06,269.68,814.86,3021.58,0.0,0.0,0.0
222,2013,Uttar Pradesh,Deoria,258.23,654.34,2533.94,271.99,824.37,3030.88,0.01,0.0,0.0
222,2014,Uttar Pradesh,Deoria,251.34,520.68,2071.62,271.67,485.08,1785.55,0.0,0.0,0.0
222,2015,Uttar Pradesh,Deoria,236.49,274.07,1158.91,274.07,672.98,2455.5,0.0,0.0,0.0
222,2016,Uttar Pradesh,Deoria,260.11,533.78,2052.11,269.86,859.79,3186.1,0.0,0.0,0.0
222,2017,Uttar Pradesh,Deoria,255.14,640.36,2509.8,271.13,894.56,3299.32,0.0,0.0,0.0
223,2010,Uttar Pradesh,Basti,368.26,805.26,2186.66,362.8,1064.38,2933.79,0.0,0.0,0.0
223,2011,Uttar Pradesh,Basti,355.31,876.12,2465.79,367.12,1175.49,3201.92,0.0,0.0,0.0
223,2012,Uttar Pradesh,Basti,356.77,876.76,2457.49,370.8,1188.05,3204.02,0.0,0.0,0.0
223,2013,Uttar Pradesh,Basti,368.75,949.18,2574.05,369.14,1283.94,3478.19,0.0,0.0,0.0
223,2014,Uttar Pradesh,Basti,365.71,779.56,2131.63,371.69,886.12,2384.03,0.0,0.0,0.0
223,2015,Uttar Pradesh,Basti,362.07,741.14,2046.95,354.76,1030.69,2905.32,0.0,0.0,0.0
223,2016,Uttar Pradesh,Basti,373.91,817.97,2187.61,367.58,1308.39,3559.47,0.0,0.0,0.0
223,2017,Uttar Pradesh,Basti,370.85,955.54,2576.61,368.44,1391.74,3777.38,0.0,0.0,0.0
224,2010,Uttar Pradesh,Azamgarh,299.36,596.0,1990.91,327.84,919.37,2804.33,0.0,0.0,0.0
224,2011,Uttar Pradesh,Azamgarh,298.23,678.51,2275.12,327.06,954.77,2919.25,0.0,0.0,0.0
224,2012,Uttar Pradesh,Azamgarh,295.37,634.34,2147.61,330.58,1008.85,3051.76,0.0,0.0,0.0
224,2013,Uttar Pradesh,Azamgarh,305.06,662.6,2172.03,325.69,1004.07,3082.9,0.0,0.0,0.0
224,2014,Uttar Pradesh,Azamgarh,293.74,560.61,1908.52,339.0,715.04,2109.26,0.0,0.0,0.0
224,2015,Uttar Pradesh,Azamgarh,292.99,533.16,1819.72,324.1,863.01,2662.79,0.0,0.0,0.0
224,2016,Uttar Pradesh,Azamgarh,299.17,676.36,2260.81,326.75,1093.74,3347.35,0.0,0.0,0.0
224,2017,Uttar Pradesh,Azamgarh,307.36,730.13,2375.45,330.47,1161.7,3515.33,0.0,0.0,0.0
225,2010,Uttar Pradesh,Lucknow,51.54,98.59,1912.88,84.63,239.52,2830.2,0.12,0.03,250.0
225,2011,Uttar Pradesh,Lucknow,51.58,103.6,2008.53,83.48,226.84,2717.3,0.0,0.0,0.0
225,2012,Uttar Pradesh,Lucknow,51.14,104.83,2049.86,83.39,239.49,2871.93,0.0,0.0,0.0
225,2013,Uttar Pradesh,Lucknow,52.16,105.67,2025.88,81.36,241.81,2972.1,0.0,0.0,0.0
225,2014,Uttar Pradesh,Lucknow,54.13,125.84,2324.77,79.32,144.51,1821.86,0.0,0.0,0.0
225,2015,Uttar Pradesh,Lucknow,52.94,107.27,2026.26,78.65,176.4,2242.85,0.0,0.0,0.0
225,2016,Uttar Pradesh,Lucknow,63.8,124.29,1948.0,80.52,228.83,2842.0,0.0,0.0,0.0
225,2017,Uttar Pradesh,Lucknow,51.62,139.73,2707.0,81.59,266.23,3263.0,0.0,0.0,0.0
226,2010,Uttar Pradesh,Unnao,88.19,146.54,1661.64,237.8,704.91,2964.3,0.0,0.0,0.0
226,2011,Uttar Pradesh,Unnao,96.84,172.11,1777.26,239.8,724.24,3020.18,0.0,0.0,0.0
226,2012,Uttar Pradesh,Unnao,98.28,192.83,1962.05,240.11,686.0,2857.02,0.0,0.0,0.0
226,2013,Uttar Pradesh,Unnao,102.46,218.23,2129.9,241.72,736.75,3047.95,0.0,0.0,0.0
226,2014,Uttar Pradesh,Unnao,96.44,161.82,1677.93,243.19,488.08,2006.99,0.0,0.0,0.0
226,2015,Uttar Pradesh,Unnao,87.26,138.22,1584.0,237.76,528.31,2222.03,0.0,0.0,0.0
226,2016,Uttar Pradesh,Unnao,99.89,193.98,1942.0,242.1,772.55,3191.0,0.0,0.0,0.0
226,2017,Uttar Pradesh,Unnao,94.99,199.19,2097.0,244.36,798.32,3267.0,0.0,0.0,0.0
227,2010,Uttar Pradesh,Rae-Bareily,134.94,285.87,2118.4,184.03,501.86,2727.12,0.0,0.0,0.0
227,2011,Uttar Pradesh,Rae-Bareily,136.95,311.28,2272.94,186.08,534.51,2872.48,0.0,0.0,0.0
227,2012,Uttar Pradesh,Rae-Bareily,135.76,338.49,2493.24,186.63,541.68,2902.44,0.0,0.0,0.0
227,2013,Uttar Pradesh,Rae-Bareily,143.0,341.36,2387.15,189.97,531.76,2799.22,0.0,0.0,0.0
227,2014,Uttar Pradesh,Rae-Bareily,146.52,310.62,2119.94,208.82,345.58,1654.89,0.0,0.0,0.0
227,2015,Uttar Pradesh,Rae-Bareily,156.59,326.51,2085.17,208.37,426.84,2048.46,0.0,0.0,0.0
227,2016,Uttar Pradesh,Rae-Bareily,141.09,335.6,2378.7,188.83,606.89,3213.96,0.0,0.0,0.0
227,2017,Uttar Pradesh,Rae-Bareily,140.34,342.72,2442.01,188.22,661.65,3515.36,0.0,0.0,0.0
228,2010,Uttar Pradesh,Sitapur,159.03,314.28,1976.23,223.24,683.72,3062.71,0.01,0.0,0.0
228,2011,Uttar Pradesh,Sitapur,162.23,360.34,2221.17,214.57,678.04,3159.99,0.0,0.0,0.0
228,2012,Uttar Pradesh,Sitapur,162.23,388.54,2394.99,212.02,674.64,3181.96,0.0,0.0,0.0
228,2013,Uttar Pradesh,Sitapur,169.74,414.0,2439.02,210.93,651.57,3089.03,0.0,0.0,0.0
228,2014,Uttar Pradesh,Sitapur,164.2,383.09,2333.07,208.68,372.48,1784.93,0.0,0.0,0.0
228,2015,Uttar Pradesh,Sitapur,160.52,346.41,2158.05,214.59,533.26,2485.02,0.0,0.0,0.0
228,2016,Uttar Pradesh,Sitapur,167.97,391.38,2330.0,212.21,715.56,3372.0,0.0,0.0,0.0
228,2017,Uttar Pradesh,Sitapur,163.87,384.1,2344.0,210.93,685.96,3252.0,0.0,0.0,0.0
229,2010,Uttar Pradesh,Hardoi,141.17,288.7,2045.05,330.69,1103.32,3336.42,0.0,0.0,0.0
229,2011,Uttar Pradesh,Hardoi,145.25,326.9,2250.6,331.47,1209.53,3648.99,0.0,0.0,0.0
229,2012,Uttar Pradesh,Hardoi,144.52,354.64,2453.92,327.78,1041.83,3178.44,0.0,0.0,0.0
229,2013,Uttar Pradesh,Hardoi,149.08,375.1,2516.1,318.25,1130.77,3553.09,0.01,0.0,0.0
229,2014,Uttar Pradesh,Hardoi,142.23,279.49,1965.06,326.19,719.26,2205.03,0.0,0.0,0.0
229,2015,Uttar Pradesh,Hardoi,133.84,301.95,2256.05,326.57,980.02,3000.95,0.0,0.0,0.0
229,2016,Uttar Pradesh,Hardoi,141.44,338.75,2395.0,314.47,1143.43,3636.0,0.0,0.0,0.0
229,2017,Uttar Pradesh,Hardoi,149.8,377.21,2518.0,314.43,1155.22,3674.0,0.0,0.0,0.0
230,2010,Uttar Pradesh,Kheri,188.22,400.8,2129.42,198.87,679.29,3415.75,0.0,0.0,0.0
230,2011,Uttar Pradesh,Kheri,185.39,452.58,2441.23,193.04,667.86,3459.7,0.0,0.0,0.0
230,2012,Uttar Pradesh,Kheri,186.68,478.46,2563.0,183.94,640.47,3481.95,0.0,0.0,0.0
230,2013,Uttar Pradesh,Kheri,173.56,467.91,2695.96,195.58,705.44,3606.91,0.0,0.0,0.0
230,2014,Uttar Pradesh,Kheri,157.23,428.28,2723.91,185.83,498.17,2680.78,0.0,0.0,0.0
230,2015,Uttar Pradesh,Kheri,158.81,417.52,2629.05,176.6,599.2,3392.98,0.0,0.0,0.0
230,2016,Uttar Pradesh,Kheri,182.52,506.32,2774.0,192.36,727.5,3782.0,0.0,0.0,0.0
230,2017,Uttar Pradesh,Kheri,181.78,568.24,3126.0,188.6,775.53,4112.0,0.0,0.0,0.0
231,2010,Uttar Pradesh,Faizabad,213.55,518.98,2430.25,226.68,701.52,3094.76,0.0,0.0,0.0
231,2011,Uttar Pradesh,Faizabad,214.45,547.45,2552.81,227.49,720.28,3166.21,0.0,0.0,0.0
231,2012,Uttar Pradesh,Faizabad,215.59,573.06,2658.1,225.15,711.07,3158.21,0.0,0.0,0.0
231,2013,Uttar Pradesh,Faizabad,219.18,586.77,2677.11,227.52,676.99,2975.52,0.0,0.0,0.0
231,2014,Uttar Pradesh,Faizabad,213.2,498.52,2338.27,230.39,503.08,2183.6,0.0,0.0,0.0
231,2015,Uttar Pradesh,Faizabad,205.4,431.45,2100.54,229.44,681.93,2972.15,0.0,0.0,0.0
231,2016,Uttar Pradesh,Faizabad,213.98,545.34,2548.56,230.51,789.28,3424.09,0.0,0.0,0.0
231,2017,Uttar Pradesh,Faizabad,220.25,643.48,2921.54,227.07,897.2,3951.24,0.0,0.0,0.0
232,2010,Uttar Pradesh,Gonda,229.06,509.24,2223.17,243.68,707.04,2901.51,0.0,0.0,0.0
232,2011,Uttar Pradesh,Gonda,234.18,526.48,2248.19,241.58,716.28,2964.98,0.0,0.0,0.0
232,2012,Uttar Pradesh,Gonda,228.79,535.3,2339.7,243.63,692.46,2842.26,0.0,0.0,0.0
232,2013,Uttar Pradesh,Gonda,232.16,543.38,2340.54,239.1,693.72,2901.38,0.0,0.0,0.0
232,2014,Uttar Pradesh,Gonda,242.56,476.73,1965.41,245.24,591.59,2412.29,0.0,0.0,0.0
232,2015,Uttar Pradesh,Gonda,232.82,452.05,1941.63,243.66,641.62,2633.26,0.0,0.0,0.0
232,2016,Uttar Pradesh,Gonda,247.76,554.25,2237.05,243.52,733.88,3013.58,0.0,0.0,0.0
232,2017,Uttar Pradesh,Gonda,232.55,556.96,2394.98,237.01,765.09,3228.03,0.0,0.0,0.0
233,2010,Uttar Pradesh,Bahraich,235.85,475.82,2017.47,223.9,636.22,2841.54,0.0,0.0,0.0
233,2011,Uttar Pradesh,Bahraich,235.19,491.18,2088.44,222.77,676.95,3038.78,0.03,0.01,333.33
233,2012,Uttar Pradesh,Bahraich,232.68,544.28,2339.18,223.94,627.16,2800.57,0.0,0.0,0.0
